Num_Acc,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh
201000067637,2.0,2,1,1,0.0,22.0,0.0,0.0,0.0,1996.0,A01
201000056521,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1967.0,A01
201000067380,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1983.0,B02
201000032964,,3,4,1,5.0,93.0,4.0,3.0,1.0,2006.0,A01
201000045962,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1989.0,B01
201000021639,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1933.0,A01
201000038504,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1980.0,A01
201000066980,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1949.0,A01
201000023279,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1990.0,A01
201000007346,1.0,1,3,1,9.0,21.0,0.0,0.0,0.0,1993.0,A01
201000062330,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1982.0,B01
201000026311,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1981.0,B01
201000063404,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1977.0,B01
201000045467,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1966.0,B01
201000017872,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1985.0,A01
201000045449,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1960.0,A01
201000014815,1.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1990.0,A01
201000031338,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1988.0,A01
201000008095,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1964.0,A01
201000041430,1.0,1,3,1,5.0,92.0,0.0,0.0,0.0,1972.0,A01
201000058383,,3,4,1,5.0,93.0,2.0,3.0,1.0,1998.0,A01
201000048314,1.0,1,3,1,9.0,23.0,0.0,0.0,0.0,1954.0,B01
201000000754,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1978.0,A01
201000013329,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1973.0,A01
201000039085,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1963.0,B01
201000005741,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1940.0,B02
201000024577,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1990.0,A01
201000034757,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1940.0,A01
201000010880,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1993.0,A01
201000051064,1.0,1,1,2,4.0,13.0,0.0,0.0,0.0,1958.0,A01
201000033045,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1990.0,B01
201000003082,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1980.0,A01
201000059113,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1950.0,B01
201000009489,3.0,2,4,1,4.0,11.0,0.0,0.0,0.0,1974.0,B01
201000006493,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1978.0,A01
201000011732,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1990.0,A01
201000028006,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1953.0,B01
201000060929,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1929.0,A01
201000010217,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1951.0,A01
201000052669,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1988.0,A01
201000019790,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1976.0,A01
201000014003,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201000011660,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1954.0,D04
201000050633,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1977.0,A01
201000026658,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1984.0,A01
201000058747,1.0,1,4,2,1.0,13.0,0.0,0.0,0.0,1972.0,B01
201000057913,1.0,1,1,1,1.0,21.0,0.0,0.0,0.0,1960.0,A01
201000004800,2.0,2,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201000032530,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1929.0,A01
201000057291,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1980.0,A01
201000016508,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1990.0,A01
201000015632,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1945.0,A01
201000041615,1.0,1,1,2,2.0,11.0,0.0,0.0,0.0,1990.0,B01
201000063806,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1925.0,A01
201000030603,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1980.0,B01
201000002567,2.0,2,3,2,5.0,11.0,0.0,0.0,0.0,1971.0,A01
201000067503,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1988.0,B02
201000026244,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1991.0,A01
201000033811,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1929.0,A01
201000063414,1.0,1,4,1,2.0,23.0,0.0,0.0,0.0,1990.0,A01
201000032049,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1977.0,B01
201000050623,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1989.0,B01
201000019002,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1974.0,B01
201000032882,,3,4,2,0.0,93.0,0.0,3.0,2.0,1991.0,A01
201000054386,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1967.0,B01
201000005109,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1954.0,A01
201000019653,,3,3,1,5.0,93.0,2.0,9.0,2.0,1937.0,A01
201000032682,2.0,2,4,1,5.0,21.0,0.0,0.0,0.0,2001.0,B01
201000009666,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1935.0,B02
201000048143,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1987.0,A01
201000013104,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1928.0,A01
201000005961,1.0,1,3,2,1.0,21.0,0.0,0.0,0.0,1972.0,B02
201000023912,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1932.0,A01
201000016354,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1971.0,A01
201000064764,,3,4,2,0.0,,1.0,5.0,1.0,1969.0,A01
201000041368,,3,4,1,5.0,93.0,0.0,9.0,1.0,1980.0,A01
201000025874,1.0,1,3,1,9.0,11.0,0.0,0.0,0.0,1972.0,A01
201000037484,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1969.0,B01
201000024336,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1972.0,A01
201000035253,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1994.0,A01
201000002907,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1988.0,B01
201000004149,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1981.0,A01
201000049309,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1975.0,A01
201000064830,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1976.0,B01
201000050813,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1975.0,B01
201000049263,1.0,1,4,2,0.0,21.0,0.0,0.0,0.0,1975.0,B01
201000045182,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1979.0,A01
201000044493,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1964.0,A01
201000058891,1.0,1,3,2,0.0,11.0,0.0,0.0,0.0,1989.0,B01
201000010734,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1958.0,A01
201000016552,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1965.0,B01
201000059084,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1932.0,A01
201000049378,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1983.0,A01
201000018721,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1989.0,A01
201000020315,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1960.0,A01
201000019256,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1980.0,A01
201000046810,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1966.0,A01
201000067978,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1941.0,A01
201000001230,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1945.0,B02
201000054094,1.0,1,4,1,9.0,13.0,0.0,0.0,0.0,1978.0,B02
201000060928,1.0,1,1,1,5.0,21.0,0.0,0.0,0.0,1992.0,A01
201000064012,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1961.0,A01
201000026412,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1988.0,A01
201000003226,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1958.0,B02
201000024907,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1972.0,A01
201000053220,2.0,2,1,1,5.0,11.0,0.0,0.0,0.0,1989.0,A01
201000034475,,3,4,2,2.0,93.0,4.0,3.0,2.0,1994.0,A01
201000018657,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1990.0,A01
201000017882,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1953.0,A01
201000042578,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1980.0,A01
201000005403,4.0,2,1,2,0.0,11.0,0.0,0.0,0.0,2002.0,B02
201000020793,2.0,2,1,1,1.0,93.0,0.0,0.0,0.0,1978.0,A01
201000012692,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1954.0,A01
201000042642,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1984.0,B01
201000038884,1.0,1,4,1,9.0,23.0,0.0,0.0,0.0,1986.0,A01
201000062729,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1977.0,B01
201000015185,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1998.0,A01
201000019967,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1982.0,A01
201000065068,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1971.0,A01
201000010273,,3,3,1,2.0,,2.0,5.0,1.0,2001.0,A01
201000035667,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1977.0,B01
201000003063,3.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1999.0,A01
201000010725,1.0,1,3,1,9.0,12.0,0.0,0.0,0.0,1945.0,A01
201000038336,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1940.0,B01
201000027426,1.0,1,3,1,4.0,11.0,0.0,0.0,0.0,1971.0,A01
201000065776,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1988.0,A01
201000011363,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1985.0,A01
201000009564,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1980.0,B02
201000056499,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1985.0,A01
201000012785,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1985.0,A01
201000007701,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1974.0,C03
201000041524,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1943.0,A01
201000019815,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1952.0,B01
201000026674,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1949.0,B01
