Num_Acc,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh
201600052027,,3,4,1,2.0,,2.0,3.0,2.0,2008.0,A01
201600006387,3.0,2,3,2,5.0,11.0,0.0,0.0,0.0,1976.0,B02
201600004560,1.0,1,3,1,5.0,13.0,0.0,0.0,0.0,1997.0,A01
201600054404,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201600043267,4.0,2,1,1,5.0,11.0,0.0,0.0,0.0,1996.0,A01
201600011588,1.0,1,2,1,5.0,11.0,0.0,0.0,0.0,1966.0,A01
201600046002,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1984.0,C01
201600018772,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1993.0,A01
201600059231,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1995.0,C01
201600006043,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1994.0,A01
201600040754,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1962.0,A01
201600010680,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1936.0,B01
201600050461,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1979.0,C01
201600016943,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1989.0,B01
201600033600,,3,3,2,0.0,,3.0,3.0,1.0,1933.0,A01
201600014556,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1988.0,A01
201600032036,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1981.0,A01
201600002793,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201600007140,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,2003.0,B02
201600016024,,3,4,1,5.0,,3.0,3.0,1.0,1996.0,A01
201600050500,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1981.0,A01
201600045388,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1978.0,B01
201600006163,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1999.0,A01
201600048584,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1978.0,A01
201600057677,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1978.0,A01
201600056368,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1996.0,A01
201600058284,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1970.0,B01
201600036586,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1994.0,A01
201600043444,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1956.0,A01
201600043153,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1972.0,A01
201600029645,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1977.0,A01
201600054207,1.0,1,1,1,1.0,23.0,0.0,0.0,0.0,1984.0,A01
201600045600,1.0,1,4,1,0.0,13.0,0.0,0.0,0.0,1988.0,B01
201600030114,,3,3,1,5.0,,1.0,1.0,1.0,1945.0,A01
201600015281,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1978.0,A01
201600042378,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1989.0,A01
201600033519,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1992.0,B01
201600049200,1.0,1,3,2,0.0,11.0,0.0,0.0,0.0,1979.0,A01
201600027061,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1984.0,B01
201600055584,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1985.0,B01
201600021402,1.0,1,3,1,5.0,23.0,0.0,0.0,0.0,1985.0,A01
201600018771,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1981.0,B02
201600053721,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1928.0,A01
201600050046,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1959.0,C01
201600030748,1.0,1,3,1,1.0,11.0,0.0,0.0,0.0,1972.0,A01
201600026098,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1991.0,A01
201600002075,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201600006335,5.0,2,1,1,5.0,11.0,0.0,0.0,0.0,1995.0,A01
201600036964,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1995.0,A01
201600059171,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1983.0,B01
201600027794,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1992.0,A01
201600049219,3.0,2,3,1,0.0,13.0,0.0,0.0,0.0,1967.0,B01
201600049104,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1966.0,A01
201600043185,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1981.0,A01
201600008254,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1994.0,A01
201600042409,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1963.0,A01
201600012017,5.0,2,1,2,0.0,13.0,0.0,0.0,0.0,1992.0,A01
201600057794,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1994.0,A01
201600020128,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1952.0,B01
201600050722,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1979.0,A01
201600045404,2.0,2,4,2,9.0,11.0,0.0,0.0,0.0,1994.0,B01
201600018011,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1995.0,A01
201600018845,1.0,1,3,2,9.0,11.0,0.0,0.0,0.0,1976.0,A01
201600017460,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1996.0,A01
201600015989,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1993.0,A01
201600038247,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1996.0,C01
201600010362,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1931.0,A01
201600018840,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1995.0,A01
201600011231,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1996.0,A01
201600044199,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1972.0,A01
201600051666,1.0,1,4,1,1.0,22.0,0.0,0.0,0.0,1968.0,B01
201600046564,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1970.0,A01
201600022859,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1990.0,B01
201600026089,4.0,2,4,1,0.0,31.0,0.0,0.0,0.0,2011.0,A01
201600028236,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1956.0,A01
201600017752,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1954.0,B02
201600032960,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1964.0,B01
201600045316,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1977.0,A01
201600016985,1.0,1,4,2,4.0,11.0,0.0,0.0,0.0,1958.0,C01
201600046525,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1978.0,B01
201600005093,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1981.0,A01
201600039785,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1979.0,B01
201600057034,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1990.0,A01
201600017180,2.0,2,3,2,9.0,11.0,0.0,0.0,0.0,1970.0,B02
201600058148,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1994.0,A01
201600015861,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1991.0,A01
201600040134,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1995.0,B01
201600039234,1.0,1,1,2,4.0,11.0,0.0,0.0,0.0,1971.0,B01
201600022570,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1994.0,C03
201600013583,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1986.0,A01
201600043916,1.0,1,4,2,0.0,13.0,0.0,0.0,0.0,1990.0,A01
201600013509,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1969.0,B01
201600007861,1.0,1,3,1,5.0,13.0,0.0,0.0,0.0,1986.0,A01
201600054272,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1983.0,B01
201600000280,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1960.0,B02
201600031247,,3,3,1,5.0,,2.0,3.0,1.0,1937.0,A01
201600046642,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1964.0,A01
201600039907,,3,3,1,0.0,93.0,2.0,3.0,1.0,1983.0,A01
201600016376,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1964.0,B01
201600036694,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1997.0,A01
201600040683,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1994.0,B01
201600048010,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1959.0,B01
201600059299,,3,4,1,3.0,,2.0,3.0,1.0,1962.0,A01
201600020576,1.0,1,3,1,5.0,13.0,0.0,0.0,0.0,1985.0,A01
201600021059,1.0,1,4,2,1.0,21.0,0.0,0.0,0.0,1989.0,B01
201600054543,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1994.0,B01
201600024232,1.0,1,4,2,0.0,13.0,0.0,0.0,0.0,1963.0,C01
201600044909,2.0,2,4,1,4.0,11.0,0.0,0.0,0.0,1994.0,A01
201600045386,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1970.0,A01
201600058889,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1969.0,B01
201600055691,1.0,1,1,1,4.0,21.0,0.0,0.0,0.0,1989.0,A01
201600041346,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1956.0,A01
201600040597,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1980.0,A01
201600020873,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1981.0,A01
201600032613,1.0,1,4,2,1.0,43.0,0.0,0.0,0.0,1973.0,B01
201600009762,,3,3,1,2.0,92.0,8.0,0.0,1.0,2005.0,A01
201600024814,1.0,1,4,2,9.0,11.0,0.0,0.0,0.0,1929.0,A01
201600038707,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1985.0,B01
201600012311,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1979.0,B02
201600024706,3.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1998.0,A01
201600025353,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1975.0,A01
201600015396,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1993.0,A01
201600018703,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1988.0,B02
201600044042,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1997.0,A01
201600004597,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1960.0,C03
201600049832,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1964.0,B01
201600014741,2.0,2,4,1,5.0,11.0,0.0,0.0,0.0,1949.0,A01
201600013657,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1982.0,A01
201600035145,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1977.0,A01
201600052971,2.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1986.0,A01
201600050356,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1936.0,B01
201600045625,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1970.0,B01
201600021488,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1990.0,A01
201600016530,,3,3,2,0.0,,2.0,3.0,2.0,1957.0,A01
201600004657,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1964.0,A01
201600001726,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1941.0,B02
201600028528,2.0,2,4,2,5.0,21.0,0.0,0.0,0.0,1957.0,B01
201600002843,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1948.0,B02
201600012603,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1959.0,A01
201600002065,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1973.0,A01
201600011497,2.0,2,4,1,1.0,11.0,0.0,0.0,0.0,1969.0,B01
201600001586,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1984.0,A01
201600028388,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1934.0,A01
201600012024,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1990.0,A01
201600018389,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1984.0,C03
201600046004,2.0,2,4,1,5.0,11.0,0.0,0.0,0.0,1985.0,B01
201600051797,,3,4,1,0.0,,2.0,9.0,1.0,1992.0,A01
201600020578,1.0,1,4,1,4.0,13.0,0.0,0.0,0.0,1976.0,A01
201600042074,,3,4,2,1.0,93.0,1.0,3.0,1.0,1952.0,A01
201600027331,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1981.0,B01
201600059166,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1997.0,B01
201600050937,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1969.0,A01
201600052782,,3,3,1,5.0,,2.0,3.0,1.0,1964.0,A01
201600047286,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1981.0,C01
201600043098,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1989.0,B01
201600021371,,4,4,2,0.0,93.0,0.0,0.0,2.0,1960.0,A01
201600032935,2.0,2,1,1,5.0,11.0,0.0,0.0,0.0,1966.0,A01
201600007413,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1976.0,A01
201600056762,,3,2,1,5.0,,5.0,1.0,1.0,1948.0,A01
201600044382,,3,4,2,5.0,,3.0,3.0,2.0,1993.0,A01
201600040512,2.0,2,4,2,1.0,11.0,0.0,0.0,0.0,1943.0,B01
201600026918,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1967.0,B01
201600058642,,3,3,2,0.0,,0.0,0.0,0.0,2003.0,A01
201600024919,,3,4,1,0.0,,3.0,3.0,1.0,1996.0,A01
201600043358,1.0,1,4,1,9.0,13.0,0.0,0.0,0.0,1973.0,B01
201600023440,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1985.0,A01
201600039603,1.0,1,1,1,4.0,93.0,0.0,0.0,0.0,1992.0,A01
201600054235,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1954.0,A01
201600002328,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1948.0,A01
201600042603,,3,4,2,0.0,93.0,2.0,0.0,1.0,1989.0,A01
201600055601,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1964.0,B01
201600039526,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1957.0,A01
201600034690,3.0,2,4,1,4.0,11.0,0.0,0.0,0.0,1987.0,B01
201600049968,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1962.0,B01
201600033384,1.0,1,3,1,5.0,12.0,0.0,0.0,0.0,1994.0,A01
201600047723,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1989.0,A01
201600008155,1.0,1,4,2,4.0,21.0,0.0,0.0,0.0,1980.0,A01
201600027089,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1961.0,A01
201600015468,1.0,1,1,1,3.0,13.0,0.0,0.0,0.0,1966.0,A01
201600004454,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1981.0,B02
201600044343,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1990.0,D01
201600029219,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1934.0,B01
201600029687,,3,4,2,5.0,,2.0,3.0,2.0,1950.0,A01
201600049114,1.0,1,1,1,4.0,91.0,0.0,0.0,0.0,1989.0,A01
201600002614,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1974.0,A01
201600050021,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1962.0,B01
201600024164,2.0,2,4,1,9.0,22.0,0.0,0.0,0.0,1977.0,A01
201600044430,,3,3,1,5.0,,0.0,9.0,1.0,1971.0,A01
201600005187,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1998.0,B02
201600020907,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1993.0,A01
201600027050,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1988.0,A01
201600032156,1.0,1,1,2,3.0,13.0,0.0,0.0,0.0,1928.0,A01
201600058217,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1969.0,B01
201600023567,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1969.0,A01
201600049322,2.0,2,4,1,5.0,21.0,0.0,0.0,0.0,2005.0,A01
201600042925,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1979.0,A01
201600037562,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1996.0,A01
201600020761,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1993.0,B01
201600008406,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1991.0,A01
201600047265,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1971.0,A01
201600050540,2.0,2,2,1,5.0,11.0,0.0,0.0,0.0,1979.0,A01
201600013397,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1949.0,B01
201600019805,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1935.0,A01
201600017859,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1993.0,A01
201600034221,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1994.0,A01
201600047043,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1994.0,A01
201600020388,1.0,1,1,2,5.0,12.0,0.0,0.0,0.0,1993.0,A01
201600004506,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1987.0,A01
201600055877,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1931.0,A01
201600016257,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1996.0,B01
201600031427,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1993.0,C01
201600046170,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,2000.0,A01
201600036436,,3,3,1,0.0,,3.0,3.0,1.0,1965.0,A01
201600033019,1.0,1,1,2,3.0,12.0,0.0,0.0,0.0,1964.0,B01
201600000325,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1993.0,A01
201600045009,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1972.0,C01
201600010806,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1997.0,B01
201600056997,1.0,1,2,1,5.0,13.0,0.0,0.0,0.0,1962.0,A01
201600050958,4.0,2,4,1,9.0,11.0,0.0,0.0,0.0,1987.0,B01
201600030431,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1981.0,A01
201600044816,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1994.0,A01
201600010351,,3,4,2,5.0,,4.0,3.0,2.0,1951.0,A01
201600003325,1.0,1,2,1,5.0,11.0,0.0,0.0,0.0,1933.0,A01
201600007079,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1996.0,A01
201600034158,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1965.0,A01
201600055619,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1987.0,B01
201600048256,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1976.0,A01
201600057317,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1991.0,C01
201600047148,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1968.0,B01
201600055595,1.0,1,1,1,0.0,22.0,0.0,0.0,0.0,1983.0,A01
201600029638,3.0,2,3,1,0.0,12.0,0.0,0.0,0.0,1995.0,A01
201600018073,1.0,1,3,1,1.0,11.0,0.0,0.0,0.0,1995.0,A01
201600021257,,3,3,2,3.0,,3.0,3.0,1.0,1921.0,A01
201600026935,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1992.0,A01
201600006786,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1994.0,A01
201600024863,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1985.0,A01
201600040075,1.0,1,1,1,4.0,91.0,0.0,0.0,0.0,1988.0,A01
201600012773,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1998.0,A01
201600043673,,3,4,2,2.0,93.0,4.0,3.0,1.0,1999.0,A01
201600002582,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1969.0,B02
201600021368,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1997.0,A01
201600016103,,3,3,1,0.0,,4.0,3.0,1.0,1944.0,Z01
201600029726,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1965.0,A01
201600023830,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1951.0,A01
201600051586,1.0,1,1,2,4.0,11.0,0.0,0.0,0.0,1970.0,A01
201600011716,1.0,1,4,1,5.0,12.0,0.0,0.0,0.0,1986.0,A01
201600007940,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1960.0,C03
201600015073,1.0,1,3,2,0.0,23.0,0.0,0.0,0.0,1971.0,B01
201600029101,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1999.0,A01
201600045745,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1994.0,A01
201600006366,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1974.0,A01
201600022016,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1985.0,A01
201600036057,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1998.0,B01
201600022015,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1926.0,B01
201600010626,1.0,1,4,1,2.0,11.0,0.0,0.0,0.0,1990.0,B01
