Num_Acc,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh
200900061072,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1984.0,C03
200900053583,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1978.0,B01
200900060625,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1944.0,A01
200900054948,4.0,2,4,2,0.0,11.0,0.0,0.0,0.0,2008.0,A01
200900041568,1.0,1,1,2,0.0,93.0,0.0,0.0,0.0,1947.0,C01
200900013945,2.0,2,1,1,1.0,11.0,0.0,0.0,0.0,1954.0,A01
200900050316,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1929.0,B01
200900002290,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1950.0,B02
200900028084,,3,3,1,0.0,,4.0,3.0,1.0,1928.0,A01
200900049105,3.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1994.0,A01
200900058088,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1971.0,A01
200900006896,,3,4,2,5.0,93.0,5.0,0.0,1.0,1993.0,A01
200900048779,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1991.0,A01
200900058703,1.0,1,1,1,4.0,12.0,0.0,0.0,0.0,1976.0,A01
200900007889,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1994.0,A01
200900057506,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1991.0,C03
200900037001,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1959.0,B01
200900069354,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1976.0,C01
200900012858,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1979.0,B01
200900062125,4.0,2,4,2,5.0,13.0,0.0,0.0,0.0,2003.0,A01
200900066807,1.0,1,3,1,5.0,92.0,0.0,0.0,0.0,1979.0,A01
200900073521,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1987.0,C03
200900025348,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1945.0,A01
200900002716,,3,3,1,0.0,,1.0,5.0,1.0,1995.0,A01
200900059513,,3,4,2,1.0,93.0,3.0,3.0,1.0,1970.0,A01
200900027911,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1966.0,B02
200900069407,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1982.0,A01
200900024241,4.0,2,1,1,0.0,11.0,0.0,0.0,0.0,2008.0,B02
200900043746,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1955.0,B01
200900005260,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1961.0,B02
200900062464,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1978.0,A01
200900030310,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1971.0,A01
200900056841,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1985.0,B01
200900073239,3.0,2,1,2,0.0,33.0,0.0,0.0,0.0,2002.0,B01
200900044470,3.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1983.0,A01
200900062182,2.0,2,4,2,9.0,11.0,0.0,0.0,0.0,1990.0,A01
200900000327,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1975.0,A01
200900070899,,3,3,1,0.0,93.0,2.0,3.0,1.0,1973.0,A01
200900061680,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1973.0,A01
200900029903,1.0,1,4,1,5.0,12.0,0.0,0.0,0.0,1943.0,A01
200900023078,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1974.0,B02
200900002568,1.0,1,4,2,0.0,21.0,0.0,0.0,0.0,1987.0,A01
200900045906,1.0,1,1,2,3.0,11.0,0.0,0.0,0.0,1953.0,A01
200900069089,1.0,1,3,2,3.0,12.0,0.0,0.0,0.0,1956.0,A01
200900047073,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1988.0,A01
200900064530,1.0,1,4,2,5.0,13.0,0.0,0.0,0.0,1971.0,A01
200900059448,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1936.0,A01
200900011923,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1975.0,A01
200900074113,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1954.0,B01
200900026091,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,B01
200900035774,,3,3,2,3.0,,4.0,3.0,1.0,1999.0,A01
200900025295,2.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1991.0,A01
200900003223,4.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1953.0,B01
200900031518,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1931.0,C01
200900047242,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1977.0,B01
200900017434,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1981.0,A01
200900035217,,3,1,2,0.0,93.0,4.0,3.0,2.0,1973.0,A01
200900051867,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1983.0,A01
200900059759,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1986.0,A01
200900068282,1.0,1,2,1,1.0,11.0,0.0,0.0,0.0,1978.0,A01
200900019668,4.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1935.0,B01
200900013611,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1973.0,A01
200900016624,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1983.0,A01
200900044683,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1972.0,A01
200900046924,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1988.0,B01
200900025202,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1966.0,B01
200900059671,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1990.0,A01
200900025758,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1971.0,B01
200900065051,,3,4,1,5.0,,2.0,3.0,1.0,1948.0,A01
200900071625,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1990.0,B01
200900020769,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1971.0,B01
200900005738,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1976.0,B01
200900071567,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1969.0,A01
200900055538,1.0,1,1,2,0.0,93.0,0.0,0.0,0.0,1961.0,A01
200900031927,4.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1993.0,B02
200900053706,2.0,2,1,1,1.0,11.0,0.0,0.0,0.0,1966.0,A01
200900052408,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1961.0,B01
200900007043,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1945.0,B01
200900060984,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1977.0,B01
200900005922,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1981.0,B01
200900016820,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1965.0,A01
200900054499,1.0,1,1,2,5.0,13.0,0.0,0.0,0.0,1985.0,B01
200900004112,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1978.0,A01
200900016627,5.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1978.0,A01
200900045950,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1991.0,A01
200900041111,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1966.0,A01
200900070150,,3,3,1,5.0,93.0,5.0,9.0,1.0,1922.0,A01
200900050631,1.0,1,4,2,0.0,21.0,0.0,0.0,0.0,1973.0,A01
200900026421,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1964.0,B02
200900020419,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1978.0,A01
200900006175,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1959.0,B01
200900032144,7.0,2,1,1,0.0,13.0,0.0,0.0,0.0,1948.0,A01
200900039250,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1971.0,A01
200900052010,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1983.0,A01
200900038927,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1929.0,B02
200900043872,1.0,1,1,1,2.0,22.0,0.0,0.0,0.0,1995.0,A01
200900068063,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1990.0,A01
200900061914,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1959.0,A01
200900030659,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1957.0,A01
200900000019,1.0,1,2,1,5.0,11.0,0.0,0.0,0.0,1938.0,A01
200900071464,,3,4,2,5.0,93.0,2.0,4.0,1.0,1999.0,A01
200900036223,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1990.0,B01
200900019538,1.0,1,1,2,5.0,13.0,0.0,0.0,0.0,1985.0,A01
200900067699,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1952.0,A01
200900038223,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1963.0,A01
200900064824,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1966.0,B01
200900060488,1.0,1,4,1,5.0,13.0,0.0,0.0,0.0,1986.0,B01
200900057092,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1973.0,B01
200900030760,1.0,1,3,1,5.0,13.0,0.0,0.0,0.0,1975.0,A01
200900000668,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1972.0,A01
200900064081,1.0,1,1,2,5.0,13.0,0.0,0.0,0.0,1991.0,A01
200900003428,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1957.0,B01
200900050409,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1969.0,A01
200900036868,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1979.0,A01
200900069350,1.0,1,4,2,1.0,21.0,0.0,0.0,0.0,1976.0,B01
200900002370,1.0,1,3,2,3.0,11.0,0.0,0.0,0.0,1963.0,A01
200900002372,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1942.0,B02
200900005781,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1984.0,A01
200900016761,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1977.0,A01
200900071379,2.0,2,3,2,5.0,11.0,0.0,0.0,0.0,1995.0,A01
200900052310,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1966.0,B02
200900056016,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1973.0,B01
200900053998,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1967.0,B01
200900018049,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1978.0,B01
200900030633,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1939.0,B01
200900035428,2.0,2,4,1,5.0,23.0,0.0,0.0,0.0,1971.0,A01
200900048841,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1977.0,E01
200900006986,,3,4,2,0.0,93.0,2.0,3.0,1.0,1994.0,A01
200900046714,1.0,1,4,2,1.0,21.0,0.0,0.0,0.0,1982.0,B02
200900024813,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1955.0,A01
200900051593,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1965.0,A01
200900004971,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1985.0,A01
200900064142,2.0,2,4,2,4.0,11.0,0.0,0.0,0.0,1985.0,B01
200900029832,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1983.0,A01
200900051456,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1980.0,A01
200900073278,2.0,2,3,1,0.0,13.0,0.0,0.0,0.0,1974.0,A01
200900023022,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1960.0,A01
200900073028,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1968.0,B02
200900072639,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1972.0,A01
200900014342,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1988.0,B01
200900025557,1.0,1,1,1,0.0,93.0,0.0,0.0,0.0,1967.0,B01
200900064424,1.0,2,4,1,5.0,11.0,0.0,0.0,0.0,1990.0,A01
200900056449,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1961.0,B01
200900043655,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1947.0,B02
200900063114,2.0,2,4,1,5.0,11.0,0.0,0.0,0.0,1986.0,B01
200900052458,,3,4,1,0.0,93.0,2.0,5.0,1.0,2000.0,A01
200900036899,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1992.0,A01
200900070125,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1955.0,A01
200900046916,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1960.0,A01
200900028268,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1961.0,B02
200900048340,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1967.0,B01
200900029429,3.0,2,1,2,0.0,11.0,0.0,0.0,0.0,2001.0,A01
200900021346,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1982.0,A01
200900027377,3.0,2,4,1,5.0,31.0,0.0,0.0,0.0,2000.0,A01
200900030566,1.0,1,4,2,4.0,11.0,0.0,0.0,0.0,1959.0,B01
200900051673,1.0,1,3,1,2.0,21.0,0.0,0.0,0.0,1994.0,B02
200900057110,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1993.0,A01
200900007486,2.0,2,4,2,0.0,12.0,0.0,0.0,0.0,1930.0,A01
200900067192,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1975.0,B01
200900059231,1.0,1,1,1,4.0,21.0,0.0,0.0,0.0,1988.0,A01
200900021782,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1954.0,B02
200900069489,1.0,1,3,1,9.0,21.0,0.0,0.0,0.0,1974.0,B01
200900023227,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1964.0,A01
200900005924,,3,4,1,5.0,,2.0,3.0,1.0,1945.0,A01
200900054844,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1981.0,A01
200900042970,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1971.0,A01
200900055772,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1983.0,B01
200900053215,,3,3,1,9.0,,1.0,5.0,1.0,1963.0,A01
200900045559,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1938.0,B01
200900062618,1.0,1,4,1,0.0,13.0,0.0,0.0,0.0,1963.0,B01
200900013376,5.0,2,4,1,0.0,11.0,0.0,0.0,0.0,2001.0,B02
200900016344,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1968.0,A01
200900050331,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1953.0,B01
200900064732,1.0,1,1,2,4.0,11.0,0.0,0.0,0.0,1967.0,A01
200900028602,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1990.0,A01
200900013948,1.0,1,4,2,9.0,11.0,0.0,0.0,0.0,1990.0,B01
200900073166,1.0,1,4,2,9.0,11.0,0.0,0.0,0.0,1983.0,A01
200900037994,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1993.0,A01
200900032650,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1974.0,A01
200900066508,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1990.0,B01
200900013305,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1953.0,A01
200900061920,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1989.0,B01
200900035353,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1950.0,B01
200900065341,,3,2,1,5.0,93.0,4.0,3.0,1.0,1927.0,A01
200900014387,2.0,2,3,1,,22.0,,,,1992.0,A01
200900026194,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1990.0,A01
200900011382,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1990.0,B01
200900017830,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1990.0,A01
200900038129,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1968.0,A01
200900051575,1.0,1,3,1,2.0,21.0,0.0,0.0,0.0,1992.0,A01
200900038740,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1977.0,A01
200900046285,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1952.0,A01
200900054568,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1977.0,C01
200900072236,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1926.0,B01
200900047986,1.0,2,1,2,0.0,93.0,0.0,0.0,0.0,1964.0,B01
200900019412,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1951.0,B01
200900039046,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1977.0,B02
200900027271,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1975.0,A01
200900013453,,3,3,2,5.0,,4.0,3.0,1.0,1935.0,A01
200900010858,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1946.0,B01
200900000188,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1958.0,B01
200900069399,1.0,1,1,1,0.0,93.0,0.0,0.0,0.0,1969.0,B01
200900032248,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1969.0,B02
200900000046,2.0,2,3,2,5.0,13.0,0.0,0.0,0.0,1985.0,B01
200900044476,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1969.0,B01
200900064544,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1957.0,A01
200900002120,4.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1976.0,B02
200900036874,,3,4,2,5.0,93.0,0.0,9.0,1.0,1936.0,A01
200900002542,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1986.0,B02
200900019658,1.0,1,3,2,9.0,21.0,0.0,0.0,0.0,1986.0,A01
200900073818,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1978.0,B01
200900042732,1.0,1,1,2,4.0,11.0,0.0,0.0,0.0,1967.0,A01
200900021237,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1990.0,A01
200900065835,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1975.0,A01
200900014903,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1965.0,B01
200900059913,4.0,2,1,1,0.0,31.0,0.0,0.0,0.0,2007.0,A01
200900028760,1.0,1,4,2,4.0,11.0,,,,1977.0,B02
200900001835,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1978.0,B01
200900041187,2.0,2,4,1,4.0,11.0,0.0,0.0,0.0,1970.0,B01
200900071364,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1955.0,B01
200900061436,1.0,1,3,2,9.0,11.0,0.0,0.0,0.0,1965.0,A01
200900042751,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1927.0,B01
200900067224,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1961.0,A01
200900040740,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1990.0,A01
200900051668,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1970.0,A01
200900044730,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1955.0,B01
200900022989,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1960.0,A01
200900072744,4.0,2,4,1,5.0,11.0,0.0,0.0,0.0,1992.0,B01
200900071759,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1937.0,A01
200900006457,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1956.0,A01
200900058800,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1991.0,A01
200900038798,,3,3,1,5.0,,4.0,3.0,1.0,1920.0,A01
200900069509,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,,A01
200900068612,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1967.0,B01
200900004999,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1964.0,B01
200900004183,1.0,1,4,2,4.0,11.0,0.0,0.0,0.0,1978.0,B01
200900022192,1.0,1,4,2,4.0,11.0,0.0,0.0,0.0,1986.0,A01
200900009776,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1988.0,B02
200900055160,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1977.0,A01
200900028239,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1989.0,D01
200900054119,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1984.0,A01
200900046326,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1965.0,A01
200900006008,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1980.0,B01
200900031777,1.0,1,3,1,4.0,21.0,0.0,0.0,0.0,1961.0,A01
200900001142,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1953.0,B02
200900002866,1.0,1,4,2,5.0,23.0,0.0,0.0,0.0,1971.0,A01
200900008980,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1977.0,A01
200900018167,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1955.0,B02
200900044009,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1976.0,B01
200900065780,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1988.0,A01
200900055066,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1959.0,B01
200900017600,1.0,1,3,1,3.0,21.0,0.0,0.0,0.0,1991.0,A01
200900003771,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1953.0,D04
200900028668,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1971.0,B01
200900066456,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1982.0,B01
200900016131,1.0,1,4,1,1.0,23.0,0.0,0.0,0.0,1980.0,A01
200900024899,4.0,2,4,2,3.0,11.0,0.0,0.0,0.0,2002.0,A01
200900003446,1.0,1,1,2,0.0,13.0,0.0,0.0,0.0,1931.0,A01
200900037288,,3,4,2,5.0,93.0,3.0,3.0,1.0,1933.0,A01
200900035314,3.0,2,3,1,0.0,11.0,0.0,0.0,0.0,2007.0,B02
200900025692,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1933.0,A01
200900019248,4.0,2,4,2,1.0,11.0,0.0,0.0,0.0,1967.0,B01
200900032063,1.0,1,3,1,9.0,13.0,0.0,0.0,0.0,1969.0,A01
200900028852,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1960.0,A01
200900001306,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1980.0,A01
200900050442,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1950.0,A01
200900063472,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1985.0,A01
200900031420,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1982.0,C01
200900045152,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1987.0,A01
200900067925,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1960.0,A01
200900003942,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1989.0,A01
200900039920,1.0,1,4,2,1.0,13.0,0.0,0.0,0.0,1984.0,B01
200900068472,1.0,1,1,2,3.0,11.0,0.0,0.0,0.0,1948.0,A01
200900004669,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1977.0,B01
200900061324,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1959.0,B02
200900023215,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1965.0,C03
200900049711,1.0,1,1,1,9.0,23.0,0.0,0.0,0.0,1956.0,A01
200900062013,,3,4,1,2.0,93.0,4.0,3.0,2.0,1991.0,A01
200900019730,1.0,1,1,1,0.0,21.0,0.0,0.0,0.0,1990.0,A01
200900035619,1.0,1,3,1,5.0,13.0,0.0,0.0,0.0,1938.0,A01
200900040018,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1945.0,B02
200900054059,5.0,2,4,2,5.0,21.0,0.0,0.0,0.0,1993.0,A01
200900053627,,3,4,2,5.0,93.0,4.0,3.0,1.0,1925.0,B01
200900065012,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1971.0,C01
200900001568,,3,4,2,5.0,,4.0,3.0,1.0,1982.0,A01
200900036264,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1990.0,A01
200900030791,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1990.0,A01
200900070478,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1970.0,B01
200900037826,2.0,2,1,1,9.0,11.0,0.0,0.0,0.0,1988.0,B01
200900057594,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1992.0,A01
200900053760,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1979.0,A01
200900053098,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1989.0,A01
200900037741,2.0,2,4,1,5.0,13.0,0.0,0.0,0.0,1927.0,B01
200900052265,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1964.0,B01
200900043480,1.0,1,1,1,1.0,21.0,0.0,0.0,0.0,1963.0,B01
200900062982,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1964.0,A01
200900018567,,3,4,2,9.0,93.0,2.0,3.0,1.0,1994.0,A01
200900027736,1.0,1,3,1,3.0,11.0,0.0,0.0,0.0,1950.0,A01
